District,StreetBlock,LATITUDE_X,LONGITUDE_X,SNA_NEIGHBORHOOD,ShootID,RMS_No,Race,Sex,Age,Type,YearOccurred,DateOccurred,TimeOccurred,DateTimeOccured,COMMUNITY_COUNCIL_NEIGHBORHOOD
1,100 Block of E CLIFTON AV,39.1156,-84.5138,Over-the-Rhine,6724,2024-INC-000207,BLACK,MALE,42,NONFATAL,2024,20240605,055000,6/5/2024 5:50:00 AM,OTR
1,LI Block of ST & FINDLAY ST,39.1167,-84.5265,West End,6725,2024-INC-000373,BLACK,FEMALE,34,NONFATAL,2024,20240605,00000000000000.000,6/5/2024,West End
1,1500 Block of DUDLEY WALK,39.1121,-84.53,West End,6723,2024-INC-000187,BLACK,MALE,23,NONFATAL,2024,20240604,220100,6/4/2024 10:01:00 PM,West End
3,3500 Block of WARSAW AV,39.1111,-84.5682,East Price Hill,6722,2024-INC-000111,HISPANIC,MALE,35,NONFATAL,2024,20240603,212600,6/3/2024 9:26:00 PM,East Price Hill
1,1800 Block of ELM ST,39.1163,-84.521,Over-the-Rhine,6719,249014516,WHITE,MALE,29,NONFATAL,2024,20240602,143800,6/2/2024 2:38:00 PM,OTR
3,3300 Block of MOOSEWOOD AV,39.1445,-84.5516,Millvale,6720,249014560,BLACK,FEMALE,16,NONFATAL,2024,20240602,231000,6/2/2024 11:10:00 PM,Millvale
4,5200 Block of HOLLAND DR,39.1859,-84.5108,Winton Hills,6714,249014414,BLACK,FEMALE,24,FATAL,2024,20240601,030000,6/1/2024 3:00:00 AM,Winton Hills
4,5200 Block of HOLLAND DR,39.1857,-84.512,Winton Hills,6715,249014414,BLACK,MALE,23,NONFATAL,2024,20240601,030000,6/1/2024 3:00:00 AM,Winton Hills
4,600 Block of DUTCH COLONY DR,39.1899,-84.5131,Winton Hills,6472,239026312,BLACK,MALE,25,NONFATAL,2023,20230907,202000,9/7/2023 8:20:00 PM,Winton Hills
4,1600 Block of SUMMIT RD,39.2023,-84.4587,Roselawn,6470,239025967,HISPANIC,MALE,50,NONFATAL,2023,20230905,014700,9/5/2023 1:47:00 AM,Roselawn
C,100 Block of E MEHRING WY,39.0956,-84.5081,Downtown,6467,239025867,BLACK,MALE,22,NONFATAL,2023,20230904,033500,9/4/2023 3:35:00 AM,Downtown
C,100 Block of E MEHRING WY,39.0957,-84.508,Downtown,6468,239025867,BLACK,MALE,43,NONFATAL,2023,20230904,033500,9/4/2023 3:35:00 AM,Downtown
1,700 Block of CHESTNUT ST,39.1068,-84.5262,West End,6469,239025909,BLACK,MALE,45,NONFATAL,2023,20230904,133500,9/4/2023 1:35:00 PM,West End
1,400 Block of WHITEMAN ST,39.1191,-84.5251,West End,6466,239025770,BLACK,MALE,33,NONFATAL,2023,20230903,004000,9/3/2023 12:40:00 AM,West End
1,00 Block of GREEN ST,39.1144,-84.5177,Over-the-Rhine,6463,239025680,BLACK,MALE,29,NONFATAL,2023,20230902,031400,9/2/2023 3:14:00 AM,OTR
3,5300 Block of EASTKNOLL CT,39.1889,-84.5732,Mt. Airy,6465,239025781,BLACK,MALE,25,FATAL,2023,20230902,231700,9/2/2023 11:17:00 PM,Mount Airy
3,3200 Block of GOBEL AV,39.1469,-84.5802,Westwood,6462,239025572,BLACK,MALE,35,NONFATAL,2023,20230901,033500,9/1/2023 3:35:00 AM,Westwood
3,4200 Block of FERGUS ST,39.1651,-84.5354,Northside,6464,239025684,BLACK,MALE,39,NONFATAL,2023,20230901,042600,9/1/2023 4:26:00 AM,Northside
2,2300 Block of CONCORD ST,39.1234,-84.494,Walnut Hills,6801,2024-INC-004272,BLACK,MALE,26,NONFATAL,2024,20240722,131800,7/22/2024 1:18:00 PM,Walnut Hills
1,2100 Block of SOHN ST,39.1217,-84.525,CUF,6799,2024-INC-004188,WHITE,MALE,23,NONFATAL,2024,20240721,112700,7/21/2024 11:27:00 AM,CUF
4,600 Block of MAPLE AV,39.1428,-84.4944,Avondale,6796,2024-INC-004146,BLACK,MALE,24,NONFATAL,2024,20240720,201500,7/20/2024 8:15:00 PM,Avondale
4,600 Block of MAPLE AV,39.1421,-84.4948,Avondale,6797,2024-INC-004146,BLACK,MALE,40,NONFATAL,2024,20240720,201500,7/20/2024 8:15:00 PM,Avondale
4,8200 Block of VINE ST,39.2125,-84.4749,Hartwell,6798,2024-INC-004161,HISPANIC,MALE,19,FATAL,2024,20240720,025400,7/20/2024 2:54:00 AM,Hartwell
4,3500 Block of READING RD,39.1446,-84.4913,Avondale,6793,2024-INC-003881,BLACK,MALE,13,NONFATAL,2024,20240717,230000,7/17/2024 11:00:00 PM,Avondale
4,3500 Block of READING RD,39.1455,-84.4903,Avondale,6794,2024-INC-003881,BLACK,MALE,19,NONFATAL,2024,20240717,230000,7/17/2024 11:00:00 PM,Avondale
4,3500 Block of READING RD,39.1449,-84.4906,Avondale,6795,2024-INC-003881,BLACK,MALE,19,NONFATAL,2024,20240717,230000,7/17/2024 11:00:00 PM,Avondale
1,0 Block of ST JOE ST,39.1208,-84.5149,Mt. Auburn,6791,2024-INC-003617,BLACK,MALE,42,NONFATAL,2024,20240715,073900,7/15/2024 7:39:00 AM,Mount Auburn
4,600 Block of STRAND LN,39.1883,-84.5118,Winton Hills,6792,2024-INC-003698,BLACK,MALE,22,NONFATAL,2024,20240715,225000,7/15/2024 10:50:00 PM,Winton Hills
1,1700 Block of VINE ST,39.1148,-84.5174,Over-the-Rhine,6789,2024-INC-003450,BLACK,MALE,30,FATAL,2024,20240713,033600,7/13/2024 3:36:00 AM,OTR
1,1700 Block of VINE ST,39.1143,-84.5154,Over-the-Rhine,6790,2024-INC-003450,BLACK,MALE,38,NONFATAL,2024,20240713,033600,7/13/2024 3:36:00 AM,OTR
4,3500 Block of READING RD,39.1453,-84.491,Avondale,6786,2024-INC-003367,BLACK,FEMALE,29,FATAL,2024,20240712,023000,7/12/2024 2:30:00 AM,Avondale
4,3500 Block of READING RD,39.1459,-84.4898,Avondale,6787,2024-INC-003367,BLACK,FEMALE,21,NONFATAL,2024,20240712,023000,7/12/2024 2:30:00 AM,Avondale
3,2500 Block of SARVIS CT,39.1332,-84.5693,South Fairmount,6785,2024-INC-003241,BLACK,MALE,23,NONFATAL,2024,20240710,181000,7/10/2024 6:10:00 PM,South Fairmount - Westwood
1,2300 Block of FLORA ST,39.1281,-84.5243,CUF,6440,239023332,BLACK,MALE,20,NONFATAL,2023,20230813,002600,8/13/2023 12:26:00 AM,CUF
C,100 Block of E FREEDOM WY,39.0978,-84.5103,Downtown,6433,239023201,BLACK,MALE,36,NONFATAL,2023,20230812,005000,8/12/2023 12:50:00 AM,Downtown
1,1500 Block of ELM ST,39.1115,-84.5193,Over-the-Rhine,6434,239023225,BLACK,MALE,26,NONFATAL,2023,20230812,061900,8/12/2023 6:19:00 AM,OTR
1,1500 Block of ELM ST,39.1126,-84.52,Over-the-Rhine,6435,239023225,BLACK,MALE,24,NONFATAL,2023,20230812,061900,8/12/2023 6:19:00 AM,OTR
3,6100 Block of GLENWAY AV,39.1436,-84.6215,Westwood,6436,239023258,BLACK,MALE,22,NONFATAL,2023,20230812,120900,8/12/2023 12:09:00 PM,Westwood
1,2000 Block of ELEANOR PL,39.1181,-84.511,Mt. Auburn,6432,239023172,BLACK,MALE,43,FATAL,2023,20230811,171500,8/11/2023 5:15:00 PM,Mount Auburn
3,6300 Block of DALY RD,39.2034,-84.5314,College Hill,6430,239023050,BLACK,MALE,39,FATAL,2023,20230810,164300,8/10/2023 4:43:00 PM,
3,6300 Block of DALY RD,39.2039,-84.5324,College Hill,6431,239023050,BLACK,MALE,44,NONFATAL,2023,20230810,164300,8/10/2023 4:43:00 PM,
1,500 Block of FINDLAY ST,39.1156,-84.5276,West End,6428,239022650,BLACK,MALE,23,NONFATAL,2023,20230807,134500,8/7/2023 1:45:00 PM,West End
1,500 Block of FINDLAY ST,39.1168,-84.5261,West End,6429,239022650,BLACK,MALE,28,NONFATAL,2023,20230807,134500,8/7/2023 1:45:00 PM,West End
3,700 Block of WELLS AV,39.1037,-84.5708,East Price Hill,6624,249005446,WHITE,FEMALE,62,FATAL,2024,20240229,090000,2/29/2024 9:00:00 AM,East Price Hill
1,100 Block of WINKLER ST,39.1196,-84.5145,Mt. Auburn,6622,249005171,BLACK,MALE,15,NONFATAL,2024,20240227,004500,2/27/2024 12:45:00 AM,Mount Auburn
4,500 Block of CARPLIN PL,39.1386,-84.4953,Avondale,6620,249005158,BLACK,MALE,42,FATAL,2024,20240226,165200,2/26/2024 4:52:00 PM,Avondale
3,5400 Block of KIRBY AV,39.193,-84.5668,College Hill,6621,249005164,BLACK,MALE,27,FATAL,2024,20240226,192700,2/26/2024 7:27:00 PM,Mount Airy
1,500 Block of DERRICK TURNBOW AV,39.1113,-84.5239,West End,6619,249004999,BLACK,FEMALE,36,NONFATAL,2024,20240225,042000,2/25/2024 4:20:00 AM,West End
3,3800 Block of SPRING GROVE AV,39.1554,-84.5402,Northside,6618,249004951,BLACK,MALE,10,NONFATAL,2024,20240224,163700,2/24/2024 4:37:00 PM,Northside
3,4000 Block of W 8TH ST,39.1075,-84.5852,West Price Hill,6617,249004548,BLACK,MALE,47,NONFATAL,2024,20240220,043500,2/20/2024 4:35:00 AM,West Price Hill
2,2400 Block of KENTON ST,39.1248,-84.4942,Walnut Hills,6616,249004372,BLACK,MALE,32,NONFATAL,2024,20240218,014800,2/18/2024 1:48:00 AM,Walnut Hills
3,5200 Block of GLENWAY AV,39.1234,-84.602,West Price Hill,6615,249004279,BLACK,MALE,18,NONFATAL,2024,20240216,154500,2/16/2024 3:45:00 PM,West Price Hill
3,700 Block of ELBERON AV,39.1039,-84.5659,East Price Hill,6614,249004225,BLACK,MALE,32,FATAL,2024,20240215,192000,2/15/2024 7:20:00 PM,East Price Hill
3,4400 Block of COLERAIN AV,39.1641,-84.5521,Northside,6613,249004094,BLACK,MALE,32,NONFATAL,2024,20240214,152800,2/14/2024 3:28:00 PM,Northside
4,3300 Block of PERKINS AV,39.1409,-84.4903,Avondale,6608,249003975,BLACK,MALE,34,NONFATAL,2024,20240213,131500,2/13/2024 1:15:00 PM,Avondale
1,200 Block of E CLIFTON AV,39.1152,-84.5131,Over-the-Rhine,6610,249004032,BLACK,MALE,42,NONFATAL,2024,20240213,231900,2/13/2024 11:19:00 PM,OTR
2,3500 Block of IDLEWILD AV,39.1446,-84.4738,Evanston,6611,249004039,BLACK,MALE,25,FATAL,2024,20240213,214300,2/13/2024 9:43:00 PM,Evanston
2,3500 Block of IDLEWILD AV,39.1442,-84.4726,Evanston,6612,249004039,BLACK,MALE,25,NONFATAL,2024,20240213,214300,2/13/2024 9:43:00 PM,Evanston
C,900 Block of RACE ST,39.1052,-84.5152,Downtown,6605,249003724,BLACK,MALE,27,FATAL,2024,20240211,021800,2/11/2024 2:18:00 AM,Downtown
1,1600 Block of LINN ST,39.1141,-84.5265,West End,6400,239019822,BLACK,MALE,35,NONFATAL,2023,20230714,005300,7/14/2023 12:53:00 AM,West End
1,1600 Block of LINN ST,39.1151,-84.5272,West End,6401,239019822,BLACK,MALE,38,NONFATAL,2023,20230714,005300,7/14/2023 12:53:00 AM,West End
3,1200 Block of SUNSET AV,39.1163,-84.5838,West Price Hill,6402,239019838,WHITE,MALE,40,NONFATAL,2023,20230714,064400,7/14/2023 6:44:00 AM,West Price Hill
4,7200 Block of EASTLAWN DR,39.1943,-84.4555,Roselawn,6403,239019943,BLACK,MALE,36,NONFATAL,2023,20230714,232200,7/14/2023 11:22:00 PM,Roselawn
3,2100 Block of ST LEO PL,39.1355,-84.5691,North Fairmount,6397,239019476,BLACK,MALE,33,NONFATAL,2023,20230711,020000,7/11/2023 2:00:00 AM,South Fairmount - Westwood
1,400 Block of FINDLAY ST,39.1155,-84.5243,West End,6398,239019539,BLACK,MALE,42,FATAL,2023,20230711,124900,7/11/2023 12:49:00 PM,West End
1,100 Block of E MCMICKEN AV,39.1154,-84.5141,Over-the-Rhine,6395,239019330,BLACK,FEMALE,25,NONFATAL,2023,20230710,022500,7/10/2023 2:25:00 AM,OTR
3,2600 Block of WENDEE DR,39.1282,-84.5926,Westwood,6396,239019457,BLACK,MALE,29,NONFATAL,2023,20230710,221000,7/10/2023 10:10:00 PM,Westwood
1,1100 Block of VINE ST,39.1077,-84.5141,Over-the-Rhine,6392,239019214,BLACK,MALE,31,NONFATAL,2023,20230709,010200,7/9/2023 1:02:00 AM,OTR
3,2600 Block of W NORTH BEND RD,39.1909,-84.5722,Mt. Airy,6665,249009640,BLACK,MALE,25,NONFATAL,2024,20240416,000100,4/16/2024 12:01:00 AM,Mount Airy
1,800 Block of POPLAR ST,39.1158,-84.5283,West End,6656,249009491,BLACK,MALE,27,NONFATAL,2024,20240414,213000,4/14/2024 9:30:00 PM,West End
4,2600 Block of READING RD,39.128,-84.5,Avondale,6654,249008912,BLACK,MALE,33,FATAL,2024,20240408,101200,4/8/2024 10:12:00 AM,Avondale
4,3300 Block of READING RD,39.1393,-84.4952,Avondale,6653,249008746,BLACK,MALE,30,NONFATAL,2024,20240406,141100,4/6/2024 2:11:00 PM,Avondale
3,3300 Block of BROADWELL AV,39.1481,-84.6103,Westwood,6652,249008673,HISPANIC,MALE,18,NONFATAL,2024,20240405,200000,4/5/2024 8:00:00 PM,Westwood
1,2000 Block of HIGHLAND AV,39.1174,-84.5046,Mt. Auburn,6648,249008091,BLACK,MALE,21,FATAL,2024,20240330,021500,3/30/2024 2:15:00 AM,Mount Auburn
4,300 Block of E SEYMOUR AV,39.193,-84.4768,Carthage,6649,249008133,WHITE,MALE,37,FATAL,2024,20240330,184300,3/30/2024 6:43:00 PM,Carthage
4,200 Block of FOSDICK ST,39.1317,-84.5042,Corryville,6646,249007984,BLACK,MALE,21,FATAL,2024,20240328,225600,3/28/2024 10:56:00 PM,Corryville
4,200 Block of FOSDICK ST,39.1317,-84.5053,Corryville,6647,249007984,BLACK,MALE,16,NONFATAL,2024,20240328,225600,3/28/2024 10:56:00 PM,Corryville
4,3500 Block of WILSON AV,39.1468,-84.5019,Avondale,6644,249007747,BLACK,MALE,31,NONFATAL,2024,20240326,113400,3/26/2024 11:34:00 AM,Avondale
1,1200 Block of MAIN ST,39.1099,-84.5115,Over-the-Rhine,6642,249007553,BLACK,MALE,31,NONFATAL,2024,20240324,022900,3/24/2024 2:29:00 AM,OTR
3,4200 Block of ST LAWRENCE AV,39.1108,-84.5898,West Price Hill,6643,249007594,WHITE,FEMALE,19,NONFATAL,2024,20240324,160100,3/24/2024 4:01:00 PM,West Price Hill
1,700 Block of BENT DR,39.1117,-84.5272,West End,6543,239032500,BLACK,FEMALE,53,NONFATAL,2023,20231103,212000,11/3/2023 9:20:00 PM,West End
1,700 Block of BENT DR,39.1118,-84.5261,West End,6544,239032500,BLACK,MALE,13,NONFATAL,2023,20231103,212000,11/3/2023 9:20:00 PM,West End
3,900 Block of ROSEMONT AV,39.1094,-84.5839,West Price Hill,6537,239032341,WHITE,MALE,19,NONFATAL,2023,20231102,141100,11/2/2023 2:11:00 PM,West Price Hill
4,7300 Block of POPLAR LN,39.1969,-84.4758,Carthage,6535,239032181,BLACK,MALE,21,NONFATAL,2023,20231101,002400,11/1/2023 12:24:00 AM,Carthage
4,2600 Block of SHORT VINE ST,39.1293,-84.5095,Corryville,6536,239032183,BLACK,MALE,22,NONFATAL,2023,20231101,015000,11/1/2023 1:50:00 AM,Corryville
3,1600 Block of ELBERON AV,39.1161,-84.565,East Price Hill,6534,239032155,BLACK,MALE,20,NONFATAL,2023,20231031,180800,10/31/2023 6:08:00 PM,East Price Hill
3,1700 Block of ELMORE ST,39.1547,-84.5461,South Cumminsville,6533,239031963,BLACK,MALE,52,NONFATAL,2023,20231030,091500,10/30/2023 9:15:00 AM,South Cumminsville
1,1100 Block of VINE ST,39.1075,-84.5155,Over-the-Rhine,6530,239031872,BLACK,MALE,22,NONFATAL,2023,20231029,024000,10/29/2023 2:40:00 AM,OTR
4,900 Block of BURTON AV,39.1522,-84.4859,Avondale,6531,239031919,WHITE,MALE,21,NONFATAL,2023,20231029,154900,10/29/2023 3:49:00 PM,Avondale - North Avondale
4,800 Block of BLAIR AV,39.1403,-84.4928,Avondale,6532,239031927,BLACK,MALE,16,NONFATAL,2023,20231029,181200,10/29/2023 6:12:00 PM,Avondale
3,2300 Block of NOTTINGHAM RD,39.1577,-84.5592,Roll Hill,6528,239031722,BLACK,FEMALE,19,NONFATAL,2023,20231027,180000,10/27/2023 6:00:00 PM,Villages at Roll Hill
3,1100 Block of HOMESIDE AV,39.1995,-84.5389,College Hill,6529,239031741,BLACK,MALE,19,NONFATAL,2023,20231027,215300,10/27/2023 9:53:00 PM,College Hill
1,1700 Block of FRINTZ ST,39.1153,-84.515,Over-the-Rhine,6527,239031513,BLACK,MALE,48,NONFATAL,2023,20231026,043700,10/26/2023 4:37:00 AM,OTR
1,0 Block of GREEN ST,39.1142,-84.5167,Over-the-Rhine,6699,249012363,BLACK,MALE,42,NONFATAL,2024,20240513,012400,5/13/2024 1:24:00 AM,OTR
4,3500 Block of EDEN AV,39.1488,-84.5041,Avondale,6695,249012269,BLACK,FEMALE,27,NONFATAL,2024,20240512,005000,5/12/2024 12:50:00 AM,Avondale
4,3500 Block of EDEN AV,39.1482,-84.5046,Avondale,6696,249012269,BLACK,MALE,30,NONFATAL,2024,20240512,005000,5/12/2024 12:50:00 AM,Avondale
C,100 Block of E 5TH ST,39.1015,-84.5117,Downtown,6697,249012324,BLACK,MALE,23,NONFATAL,2024,20240512,143700,5/12/2024 2:37:00 PM,Downtown
4,1200 Block of BURNET WOODS DR,39.1353,-84.5152,CUF,6698,249012341,WHITE,MALE,41,NONFATAL,2024,20240512,193000,5/12/2024 7:30:00 PM,Corryville - Heights
4,10000 Block of CONSTITUTION DR,39.2189,-84.4902,Hartwell,6692,249011948,BLACK,MALE,27,NONFATAL,2024,20240509,001800,5/9/2024 12:18:00 AM,Hartwell
1,1400 Block of WALNUT ST,39.1116,-84.5138,Over-the-Rhine,6693,249011952,BLACK,MALE,59,NONFATAL,2024,20240509,034000,5/9/2024 3:40:00 AM,OTR
3,2700 Block of HARRISON AV,39.1408,-84.5905,Westwood,6694,249012005,BLACK,FEMALE,29,NONFATAL,2024,20240509,102500,5/9/2024 10:25:00 AM,Westwood
3,2900 Block of COLERAIN AV,39.1355,-84.5369,Camp Washington,6681,249011542,BLACK,MALE,35,NONFATAL,2024,20240505,014500,5/5/2024 1:45:00 AM,Camp Washington
1,1600 Block of LINN ST,39.1147,-84.5274,West End,6682,249011591,BLACK,MALE,17,NONFATAL,2024,20240505,165600,5/5/2024 4:56:00 PM,West End
1,1600 Block of LINN ST,39.1151,-84.5279,West End,6683,249011591,BLACK,MALE,68,NONFATAL,2024,20240505,165600,5/5/2024 4:56:00 PM,West End
1,1600 Block of LINN ST,39.1137,-84.5279,West End,6684,249011591,BLACK,MALE,15,NONFATAL,2024,20240505,165600,5/5/2024 4:56:00 PM,West End
4,7600 Block of READING RD,39.1994,-84.4584,Roselawn,6685,249011616,BLACK,MALE,45,FATAL,2024,20240505,200300,5/5/2024 8:03:00 PM,Roselawn
3,2700 Block of HARRISON AV,39.1418,-84.591,Westwood,6691,249011618,BLACK,MALE,32,NONFATAL,2024,20240505,232000,5/5/2024 11:20:00 PM,Westwood
4,5300 Block of BETTMAN DR,39.1872,-84.5118,Winton Hills,6680,249011413,BLACK,MALE,44,FATAL,2024,20240503,140400,5/3/2024 2:04:00 PM,Winton Hills
4,1900 Block of LOSANTIVILLE AV,39.1933,-84.4601,Roselawn,6677,249011249,BLACK,MALE,36,NONFATAL,2024,20240501,222000,5/1/2024 10:20:00 PM,Roselawn
4,1600 Block of SUMMIT RD,39.2021,-84.4598,Roselawn,6678,249011238,BLACK,MALE,43,NONFATAL,2024,20240501,180300,5/1/2024 6:03:00 PM,Roselawn
4,7700 Block of READING RD,39.203,-84.4549,Roselawn,6366,239017324,BLACK,MALE,41,FATAL,2023,20230622,031600,6/22/2023 3:16:00 AM,Roselawn
4,7700 Block of READING RD,39.2032,-84.454,Roselawn,6367,239017324,BLACK,MALE,20,NONFATAL,2023,20230622,031600,6/22/2023 3:16:00 AM,Roselawn
4,7700 Block of READING RD,39.2037,-84.4549,Roselawn,6368,239017324,BLACK,MALE,31,NONFATAL,2023,20230622,031600,6/22/2023 3:16:00 AM,Roselawn
3,4300 Block of KIRBY AV,39.1692,-84.5469,Northside,6369,239017428,BLACK,MALE,19,NONFATAL,2023,20230622,233000,6/22/2023 11:30:00 PM,Northside
1,00 Block of E LIBERTY ST,39.1131,-84.5154,Over-the-Rhine,6363,239017276,BLACK,MALE,25,NONFATAL,2023,20230621,030000,6/21/2023 3:00:00 AM,OTR
C,00 Block of E FREEDOM WY,39.0971,-84.5113,Downtown,6360,239016854,BLACK,MALE,24,NONFATAL,2023,20230618,011800,6/18/2023 1:18:00 AM,Downtown
3,700 Block of TRENTON AV,39.1064,-84.5887,West Price Hill,6361,239016863,BLACK,MALE,17,NONFATAL,2023,20230618,002600,6/18/2023 12:26:00 AM,West Price Hill
4,5300 Block of BETTMAN DR,39.1875,-84.5102,Winton Hills,6362,239016885,BLACK,MALE,34,FATAL,2023,20230618,052500,6/18/2023 5:25:00 AM,Winton Hills
4,5300 Block of BETTMAN DR,39.1884,-84.5112,Winton Hills,6591,249002107,BLACK,FEMALE,22,NONFATAL,2024,20240125,120300,1/25/2024 12:03:00 PM,Winton Hills
3,2100 Block of HATMAKER ST,39.1044,-84.5529,Lower Price Hill_Queensgate,6592,249002147,BLACK,MALE,17,NONFATAL,2024,20240125,193000,1/25/2024 7:30:00 PM,Lower Price Hill
3,900 Block of RUTLEDGE AV,39.109,-84.5876,West Price Hill,6588,249001740,BLACK,MALE,38,NONFATAL,2024,20240121,150000,1/21/2024 3:00:00 PM,West Price Hill
3,4300 Block of CAPPEL DR,39.1048,-84.5929,West Price Hill,6586,249001071,BLACK,MALE,21,NONFATAL,2024,20240113,022900,1/13/2024 2:29:00 AM,West Price Hill
2,1800 Block of CLARION AV,39.1451,-84.4679,Evanston,6587,249001080,BLACK,MALE,35,NONFATAL,2024,20240113,063800,1/13/2024 6:38:00 AM,Evanston
4,3300 Block of READING RD,39.1392,-84.494,Avondale,6585,249001061,BLACK,MALE,45,FATAL,2024,20240112,220500,1/12/2024 10:05:00 PM,Avondale
3,3300 Block of STATHEM AV,39.1486,-84.6013,Westwood,6584,249000734,BLACK,MALE,45,NONFATAL,2024,20240109,021500,1/9/2024 2:15:00 AM,Westwood
C,200 Block of E 8TH ST,39.1044,-84.51,Downtown,6582,249000020,WHITE,MALE,76,NONFATAL,2024,20240101,001500,1/1/2024 12:15:00 AM,Downtown
1,600 Block of STRAIGHT ST,39.1296,-84.527,CUF,6583,249000056,BLACK,MALE,17,FATAL,2024,20240101,060100,1/1/2024 6:01:00 AM,CUF
4,1700 Block of CASEY DR,39.1777,-84.5459,College Hill,6580,239037822,BLACK,MALE,1,NONFATAL,2023,20231231,200000,12/31/2023 8:00:00 PM,Northside
4,7800 Block of DAWN RD,39.2053,-84.4601,Roselawn,6581,249000033,BLACK,FEMALE,18,FATAL,2023,20231231,183500,12/31/2023 6:35:00 PM,Roselawn
3,2100 Block of QUEEN CITY AV,39.1281,-84.5739,East Price Hill,6578,239037583,WHITE,MALE,54,NONFATAL,2023,20231228,213500,12/28/2023 9:35:00 PM,South Fairmount - Westwood
3,2100 Block of QUEEN CITY AV,39.1283,-84.5735,East Price Hill,6579,239037583,BLACK,MALE,28,NONFATAL,2023,20231228,213500,12/28/2023 9:35:00 PM,South Fairmount - Westwood
2,3200 Block of WOLD AV,39.136,-84.4679,Evanston,6577,239037399,UNKNOWN,MALE,39,NONFATAL,2023,20231226,161000,12/26/2023 4:10:00 PM,Evanston
1,800 Block of POPLAR ST,39.1145,-84.5291,West End,6576,239037290,BLACK,MALE,21,NONFATAL,2023,20231225,074500,12/25/2023 7:45:00 AM,West End
3,2000 Block of MILLVALE CT,39.149,-84.5542,Millvale,6572,239037218,BLACK,FEMALE,33,FATAL,2023,20231224,025600,12/24/2023 2:56:00 AM,Millvale
4,1900 Block of BERKLEY AV,39.1716,-84.4598,Bond Hill,6573,239037203,BLACK,MALE,16,NONFATAL,2023,20231224,013700,12/24/2023 1:37:00 AM,Bond Hill
3,900 Block of ENRIGHT AV,39.1085,-84.5717,East Price Hill,6339,239015423,WHITE,FEMALE,43,FATAL,2023,20230603,204700,6/3/2023 8:47:00 PM,East Price Hill
3,2100 Block of HARRISON AV,39.1343,-84.5725,South Fairmount,6330,239015272,BLACK,MALE,21,NONFATAL,2023,20230602,020800,6/2/2023 2:08:00 AM,Westwood
1,500 Block of W LIBERTY ST,39.1134,-84.5277,West End,6331,239015277,BLACK,MALE,18,NONFATAL,2023,20230602,045800,6/2/2023 4:58:00 AM,West End
1,500 Block of W LIBERTY ST,39.1129,-84.5272,West End,6332,239015277,BLACK,MALE,20,NONFATAL,2023,20230602,045800,6/2/2023 4:58:00 AM,West End
1,800 Block of LIVINGSTON ST,39.1149,-84.5281,West End,6329,239015154,BLACK,MALE,20,NONFATAL,2023,20230601,013300,6/1/2023 1:33:00 AM,West End
3,4900 Block of HAWAIIAN TE,39.1848,-84.5622,Mt. Airy,6323,239015032,BLACK,MALE,19,NONFATAL,2023,20230531,040500,5/31/2023 4:05:00 AM,Mount Airy
3,900 Block of ENRIGHT AV,39.1094,-84.5723,East Price Hill,6324,239015051,BLACK,MALE,0,FATAL,2023,20230531,054000,5/31/2023 5:40:00 AM,East Price Hill
1,100 Block of E MCMICKEN AV,39.1141,-84.5135,Over-the-Rhine,6325,239015124,BLACK,MALE,13,NONFATAL,2023,20230531,162300,5/31/2023 4:23:00 PM,OTR
3,3200 Block of GLENMORE AV,39.1456,-84.6125,Westwood,6496,239028840,BLACK,MALE,21,NONFATAL,2023,20231001,185000,10/1/2023 6:50:00 PM,Westwood
3,2600 Block of ERLENE DR,39.1297,-84.5897,Westwood,6495,239028702,BLACK,MALE,35,NONFATAL,2023,20230930,100000,9/30/2023 10:00:00 AM,Westwood
3,2100 Block of QUEEN CITY AV,39.1284,-84.5738,East Price Hill,6494,239028659,BLACK,MALE,39,NONFATAL,2023,20230929,224000,9/29/2023 10:40:00 PM,South Fairmount - Westwood
4,4900 Block of PADDOCK RD,39.1774,-84.4779,Bond Hill,6491,239028551,BLACK,MALE,15,FATAL,2023,20230928,202000,9/28/2023 8:20:00 PM,Bond Hill
4,4900 Block of PADDOCK RD,39.177,-84.4774,Bond Hill,6492,239028551,BLACK,MALE,16,NONFATAL,2023,20230928,202000,9/28/2023 8:20:00 PM,Bond Hill
4,00 Block of EAST 67TH ST,39.1914,-84.4839,Carthage,6493,239028557,HISPANIC,MALE,23,NONFATAL,2023,20230928,235800,9/28/2023 11:58:00 PM,Carthage
4,00 Block of EAST 67TH ST,39.192,-84.4835,Carthage,6497,239028557,HISPANIC,MALE,33,NONFATAL,2023,20230928,235800,9/28/2023 11:58:00 PM,Carthage
2,900 Block of YALE AV,39.1283,-84.4882,Walnut Hills,6489,239028241,BLACK,MALE,47,NONFATAL,2023,20230926,005000,9/26/2023 12:50:00 AM,Walnut Hills
4,4900 Block of WINNESTE AV,39.1813,-84.5122,Winton Hills,6490,239028254,BLACK,MALE,34,NONFATAL,2023,20230926,031500,9/26/2023 3:15:00 AM,Winton Hills
4,00 Block of CRAFT ST,39.1782,-84.5101,Winton Hills,6487,239028208,BLACK,MALE,18,FATAL,2023,20230925,123000,9/25/2023 12:30:00 PM,Winton Hills
1,800 Block of FINDLAY ST,39.1164,-84.5295,West End,6488,239028229,BLACK,MALE,58,NONFATAL,2023,20230925,215500,9/25/2023 9:55:00 PM,West End
